Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
868-81-1752,B,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9909.0,208089.0,2019-07-02 00:00:00,18:48:00,Cash,198.18,4761904762,9909.0,6.8
634-97-8956,A,Yangon,Normal,Male,Food and beverages,32.9,3,4935.0,103635.0,2/17/2019,17:27:00,Credit card,98.7,4761904762,4935.0,9.1
566-71-1091,A,Yangon,Normal,Male,Fashion accessories,77.02,5,19255.0,404355.0,2019-03-02 00:00:00,15:59:00,Cash,385.1,4761904762,19255.0,5.5
442-48-3607,A,Yangon,Member,Male,Food and beverages,23.48,2,2348.0,49308.0,3/14/2019,11:21:00,Credit card,46.96,4761904762,2348.0,7.9
835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,14.7,5,3675.0,77175.0,3/24/2019,13:48:00,Ewallet,73.5,4761904762,3675.0,8.5
527-09-6272,A,Yangon,Member,Female,Electronic accessories,28.45,5,71125.0,1493625.0,3/21/2019,10:17:00,Credit card,142.25,4761904762,71125.0,9.1
898-04-2717,A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,3/19/2019,15:49:00,Ewallet,687.6,4761904762,34.38,7.5
692-27-8933,B,Mandalay,Normal,Female,Sports and travel,57.95,6,17385.0,365085.0,2/24/2019,13:02:00,Cash,347.7,4761904762,17385.0,5.2
633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,71475.0,1500975.0,3/28/2019,12:58:00,Credit card,142.95,4761904762,71475.0,9.5
374-17-3652,B,Mandalay,Member,Female,Food and beverages,42.82,9,19269.0,404649.0,2019-05-02 00:00:00,15:26:00,Credit card,385.38,4761904762,19269.0,8.9
378-07-7001,B,Mandalay,Member,Male,Electronic accessories,48.09,3,72135.0,1514835.0,2019-10-02 00:00:00,18:23:00,Credit card,144.27,4761904762,72135.0,7.8
433-75-6987,B,Mandalay,Member,Female,Health and beauty,55.97,7,195895.0,4113795.0,2019-05-03 00:00:00,19:06:00,Ewallet,391.79,4761904762,195895.0,8.9
873-95-4984,B,Mandalay,Member,Female,Health and beauty,76.9,7,26915.0,565215.0,2/15/2019,20:21:00,Cash,538.3,4761904762,26915.0,7.7
416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,242575.0,5094075.0,1/30/2019,16:24:00,Ewallet,485.15,4761904762,242575.0,9.3
150-89-8043,A,Yangon,Normal,Male,Sports and travel,44.65,3,66975.0,1406475.0,2/14/2019,15:04:00,Cash,133.95,4761904762,66975.0,6.2
135-84-8019,A,Yangon,Normal,Female,Fashion accessories,77.93,9,350685.0,7364385.0,2/27/2019,16:10:00,Ewallet,701.37,4761904762,350685.0,7.6
441-94-7118,A,Yangon,Member,Male,Electronic accessories,71.95,1,35975.0,755475.0,2019-04-02 00:00:00,12:14:00,Cash,71.95,4761904762,35975.0,7.3
725-96-3778,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,1/20/2019,10:13:00,Cash,714.0,4761904762,35.7,4.7
531-80-1784,A,Yangon,Normal,Male,Electronic accessories,26.02,7,9107.0,191247.0,3/28/2019,17:38:00,Cash,182.14,4761904762,9107.0,5.1
400-45-1220,B,Mandalay,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2/27/2019,11:06:00,Credit card,135.0,4761904762,6.75,4.8
860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2/15/2019,14:53:00,Credit card,993.0,4761904762,49.65,6.6
834-61-8124,A,Yangon,Normal,Male,Electronic accessories,51.69,7,180915.0,3799215.0,1/26/2019,18:22:00,Cash,361.83,4761904762,180915.0,5.5
115-99-4379,B,Mandalay,Member,Female,Fashion accessories,54.73,7,191555.0,4022655.0,3/14/2019,19:02:00,Credit card,383.11,4761904762,191555.0,8.5
565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,2019-02-03 00:00:00,14:16:00,Cash,243.0,4761904762,12.15,4.8
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1512.0,31752.0,2019-04-03 00:00:00,15:44:00,Cash,30.24,4761904762,1512.0,8.4
889-04-9723,B,Mandalay,Member,Female,Food and beverages,89.14,4,17828.0,374388.0,2019-07-01 00:00:00,12:20:00,Credit card,356.56,4761904762,17828.0,7.8
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18775.0,394275.0,2019-08-03 00:00:00,20:01:00,Credit card,375.5,4761904762,18775.0,9.3
554-42-2417,C,Naypyitaw,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,2019-09-01 00:00:00,13:45:00,Cash,954.4,4761904762,47.72,5.2
453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,4125.0,86625.0,2019-01-03 00:00:00,15:40:00,Ewallet,82.5,4761904762,4125.0,6.5
578-80-7669,B,Mandalay,Normal,Male,Sports and travel,74.97,1,37485.0,787185.0,3/16/2019,16:58:00,Cash,74.97,4761904762,37485.0,5.6
612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,8,32384.0,680064.0,2/17/2019,11:12:00,Credit card,647.68,4761904762,32384.0,7.4
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37788.0,793548.0,2/27/2019,15:12:00,Cash,755.76,4761904762,37788.0,9.1
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9979.0,209559.0,2019-07-03 00:00:00,20:37:00,Ewallet,199.58,4761904762,9979.0,8.0
462-67-9126,A,Yangon,Normal,Male,Home and lifestyle,73.22,6,21966.0,461286.0,1/21/2019,17:44:00,Cash,439.32,4761904762,21966.0,7.2
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8248.0,173208.0,2/19/2019,16:23:00,Cash,164.96,4761904762,8248.0,7.1
834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16336.0,343056.0,2019-06-01 00:00:00,12:12:00,Cash,326.72,4761904762,16336.0,9.1
122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23094.0,484974.0,3/14/2019,19:33:00,Cash,461.88,4761904762,23094.0,5.6
468-88-0009,A,Yangon,Member,Male,Home and lifestyle,65.94,4,13188.0,276948.0,3/24/2019,10:29:00,Cash,263.76,4761904762,13188.0,6.0
613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,1/27/2019,14:28:00,Cash,143.6,4761904762,7.18,5.4
254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,9,9675.0,203175.0,2019-06-03 00:00:00,12:46:00,Credit card,193.5,4761904762,9675.0,7.8
201-86-2184,B,Mandalay,Member,Female,Electronic accessories,26.26,7,9191.0,193011.0,2019-02-02 00:00:00,19:40:00,Cash,183.82,4761904762,9191.0,9.9
261-12-8671,B,Mandalay,Normal,Female,Fashion accessories,60.96,2,6096.0,128016.0,1/25/2019,19:39:00,Credit card,121.92,4761904762,6096.0,4.9
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21033.0,441693.0,3/14/2019,17:54:00,Ewallet,420.66,4761904762,21033.0,5.2
382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12624.0,265104.0,1/29/2019,12:25:00,Cash,252.48,4761904762,12624.0,8.9
422-29-8786,A,Yangon,Normal,Female,Home and lifestyle,67.09,5,167725.0,3522225.0,2019-03-01 00:00:00,16:47:00,Credit card,335.45,4761904762,167725.0,9.1
667-23-5919,A,Yangon,Member,Female,Fashion accessories,96.7,5,24175.0,507675.0,1/14/2019,12:52:00,Ewallet,483.5,4761904762,24175.0,7.0
843-01-4703,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,15921.0,334341.0,2019-05-01 00:00:00,19:50:00,Credit card,318.42,4761904762,15921.0,9.6
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,334215.0,7018515.0,2/22/2019,18:17:00,Ewallet,668.43,4761904762,334215.0,8.7
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19396.0,407316.0,2019-06-02 00:00:00,17:20:00,Ewallet,387.92,4761904762,19396.0,9.4
182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,1/30/2019,13:32:00,Credit card,94.6,4761904762,4.73,4.0
289-15-7034,A,Yangon,Member,Male,Sports and travel,82.33,4,16466.0,345786.0,2019-11-01 00:00:00,10:37:00,Credit card,329.32,4761904762,16466.0,7.5
462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2661.0,55881.0,3/19/2019,14:35:00,Cash,53.22,4761904762,2661.0,4.2
868-52-7573,B,Mandalay,Normal,Female,Food and beverages,99.69,5,249225.0,5233725.0,1/14/2019,12:09:00,Cash,498.45,4761904762,249225.0,9.9
153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14978.0,314538.0,2019-01-03 00:00:00,15:32:00,Ewallet,299.56,4761904762,14978.0,4.2
662-72-2873,A,Yangon,Normal,Female,Food and beverages,40.94,5,10235.0,214935.0,2019-06-01 00:00:00,13:58:00,Ewallet,204.7,4761904762,10235.0,9.9
525-88-7307,B,Mandalay,Member,Male,Sports and travel,75.82,1,3791.0,79611.0,1/31/2019,13:19:00,Cash,75.82,4761904762,3791.0,5.8
689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14031.0,294651.0,2019-11-03 00:00:00,13:37:00,Cash,280.62,4761904762,14031.0,6.0
725-56-0833,A,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,2/20/2019,16:49:00,Credit card,323.2,4761904762,16.16,10.0
394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,243315.0,5109615.0,1/27/2019,14:55:00,Ewallet,486.63,4761904762,243315.0,9.5
596-42-3999,B,Mandalay,Normal,Male,Food and beverages,18.22,7,6377.0,133917.0,2019-10-03 00:00:00,14:04:00,Credit card,127.54,4761904762,6377.0,6.6
541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12072.0,253512.0,2/15/2019,12:31:00,Cash,241.44,4761904762,12072.0,8.1
173-82-9529,B,Mandalay,Normal,Female,Fashion accessories,37.95,10,18975.0,398475.0,1/26/2019,14:51:00,Cash,379.5,4761904762,18975.0,9.7
563-36-9814,A,Yangon,Member,Male,Electronic accessories,76.82,1,3841.0,80661.0,2/13/2019,18:27:00,Ewallet,76.82,4761904762,3841.0,7.2
308-47-4913,A,Yangon,Member,Female,Sports and travel,52.26,10,26.13,548.73,2019-09-03 00:00:00,12:45:00,Credit card,522.6,4761904762,26.13,6.2
885-17-6250,A,Yangon,Normal,Female,Health and beauty,79.74,1,3987.0,83727.0,2019-06-03 00:00:00,10:36:00,Ewallet,79.74,4761904762,3987.0,7.3
726-27-2396,A,Yangon,Normal,Female,Health and beauty,77.5,5,19375.0,406875.0,1/24/2019,20:36:00,Ewallet,387.5,4761904762,19375.0,4.3
316-01-3952,A,Yangon,Normal,Female,Food and beverages,54.27,5,135675.0,2849175.0,3/13/2019,14:16:00,Ewallet,271.35,4761904762,135675.0,4.6
760-54-1821,B,Mandalay,Normal,Male,Home and lifestyle,13.59,9,61155.0,1284255.0,3/15/2019,10:26:00,Cash,122.31,4761904762,61155.0,5.8
793-10-3222,B,Mandalay,Member,Female,Health and beauty,41.06,6,12318.0,258678.0,2019-05-03 00:00:00,13:30:00,Credit card,246.36,4761904762,12318.0,8.3
346-12-3257,B,Mandalay,Member,Male,Electronic accessories,19.24,9,8658.0,181818.0,2019-04-03 00:00:00,16:28:00,Cash,173.16,4761904762,8658.0,8.0
110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11829.0,248409.0,3/25/2019,20:18:00,Credit card,236.58,4761904762,11829.0,9.4
651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9244.0,194124.0,2019-12-03 00:00:00,20:04:00,Credit card,184.88,4761904762,9244.0,6.2
236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.699,14679.0,2019-04-02 00:00:00,13:38:00,Ewallet,13.98,4761904762,0.699,9.8
831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,39.75,5,99375.0,2086875.0,2/22/2019,10:43:00,Ewallet,198.75,4761904762,99375.0,9.6
587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,97.79,7,342265.0,7187565.0,2/16/2019,17:30:00,Ewallet,684.53,4761904762,342265.0,4.9
882-40-4577,A,Yangon,Member,Male,Sports and travel,67.26,4,13452.0,282492.0,1/19/2019,15:28:00,Credit card,269.04,4761904762,13452.0,8.0
732-67-5346,A,Yangon,Normal,Male,Food and beverages,13.79,5,34475.0,723975.0,2019-11-01 00:00:00,19:07:00,Credit card,68.95,4761904762,34475.0,7.8
725-32-9708,B,Mandalay,Member,Female,Fashion accessories,68.71,4,13742.0,288582.0,2019-04-01 00:00:00,19:01:00,Cash,274.84,4761904762,13742.0,4.1
256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,56.53,4,11306.0,237426.0,2019-04-03 00:00:00,19:48:00,Ewallet,226.12,4761904762,11306.0,5.5
372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5955.0,125055.0,1/28/2019,19:24:00,Ewallet,119.1,4761904762,5955.0,5.4
244-08-0162,B,Mandalay,Normal,Female,Health and beauty,34.21,10,17105.0,359205.0,2019-02-01 00:00:00,13:00:00,Cash,342.1,4761904762,17105.0,5.1
569-71-4390,B,Mandalay,Normal,Male,Sports and travel,21.87,2,2187.0,45927.0,1/25/2019,14:29:00,Ewallet,43.74,4761904762,2187.0,6.9
132-23-6451,A,Yangon,Member,Male,Health and beauty,20.97,5,52425.0,1100925.0,2019-04-01 00:00:00,13:21:00,Cash,104.85,4761904762,52425.0,7.8
696-90-2548,A,Yangon,Normal,Male,Sports and travel,25.84,3,3876.0,81396.0,2019-10-03 00:00:00,18:55:00,Ewallet,77.52,4761904762,3876.0,6.6
472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,50.93,8,20372.0,427812.0,3/22/2019,19:36:00,Ewallet,407.44,4761904762,20372.0,9.2
268-03-6164,B,Mandalay,Normal,Male,Health and beauty,96.11,1,48055.0,1009155.0,1/25/2019,16:28:00,Ewallet,96.11,4761904762,48055.0,7.8
750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9076.0,190596.0,2019-08-01 00:00:00,13:48:00,Credit card,181.52,4761904762,9076.0,8.7
186-09-3669,C,Naypyitaw,Member,Female,Health and beauty,81.51,1,40755.0,855855.0,1/22/2019,10:57:00,Ewallet,81.51,4761904762,40755.0,9.2
848-07-1692,B,Mandalay,Normal,Female,Health and beauty,57.22,2,5722.0,120162.0,2019-12-01 00:00:00,17:13:00,Ewallet,114.44,4761904762,5722.0,8.3
745-71-3520,A,Yangon,Member,Female,Electronic accessories,25.22,7,8827.0,185367.0,2019-04-02 00:00:00,10:23:00,Cash,176.54,4761904762,8827.0,8.2
266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,3/28/2019,13:57:00,Ewallet,115.8,4761904762,5.79,7.5
740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,126075.0,2647575.0,1/23/2019,13:29:00,Cash,252.15,4761904762,126075.0,9.8
271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48605.0,1020705.0,2019-08-02 00:00:00,13:00:00,Credit card,972.1,4761904762,48605.0,8.7
301-81-8610,B,Mandalay,Member,Male,Fashion accessories,25.42,8,10168.0,213528.0,3/19/2019,19:42:00,Credit card,203.36,4761904762,10168.0,6.7
489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17094.0,2019-09-03 00:00:00,15:36:00,Cash,16.28,4761904762,0.814,5.0
198-84-7132,B,Mandalay,Member,Male,Fashion accessories,40.61,9,182745.0,3837645.0,2019-02-01 00:00:00,13:40:00,Cash,365.49,4761904762,182745.0,7.0
269-10-8440,A,Yangon,Member,Male,Health and beauty,53.17,7,186095.0,3907995.0,1/21/2019,18:01:00,Cash,372.19,4761904762,186095.0,8.9
650-98-6268,B,Mandalay,Member,Female,Food and beverages,20.87,3,31305.0,657405.0,3/20/2019,13:53:00,Credit card,62.61,4761904762,31305.0,8.0
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,67.27,5,168175.0,3531675.0,2/27/2019,17:27:00,Cash,336.35,4761904762,168175.0,6.9
325-77-6186,A,Yangon,Member,Female,Home and lifestyle,90.65,10,45325.0,951825.0,2019-08-03 00:00:00,10:53:00,Ewallet,906.5,4761904762,45325.0,7.3
286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,69.08,2,6908.0,145068.0,1/31/2019,19:48:00,Credit card,138.16,4761904762,6908.0,6.9
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4327.0,90867.0,2019-08-03 00:00:00,16:53:00,Ewallet,86.54,4761904762,4327.0,5.7
459-50-7686,A,Yangon,Normal,Female,Electronic accessories,23.46,6,7038.0,147798.0,1/13/2019,19:14:00,Ewallet,140.76,4761904762,7038.0,6.4
616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,33439.0,702219.0,2019-09-03 00:00:00,14:36:00,Credit card,668.78,4761904762,33439.0,9.6
837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,2372.0,49812.0,2/22/2019,18:19:00,Credit card,47.44,4761904762,2372.0,6.8
751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44658.0,937818.0,3/19/2019,19:09:00,Ewallet,893.16,4761904762,44658.0,9.0
257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,82.93,4,16586.0,348306.0,1/20/2019,16:51:00,Ewallet,331.72,4761904762,16586.0,9.6
345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,33.99,6,10197.0,214137.0,2019-08-03 00:00:00,15:37:00,Credit card,203.94,4761904762,10197.0,7.7
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3408.0,71568.0,2019-08-03 00:00:00,20:15:00,Ewallet,68.16,4761904762,3408.0,7.0
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16344.0,343224.0,2019-07-02 00:00:00,14:38:00,Credit card,326.88,4761904762,16344.0,6.5
450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,1/15/2019,19:25:00,Cash,87.2,4761904762,4.36,8.1
394-30-3170,B,Mandalay,Member,Female,Sports and travel,88.43,8,35372.0,742812.0,3/22/2019,19:35:00,Credit card,707.44,4761904762,35372.0,4.3
138-17-5109,A,Yangon,Member,Female,Home and lifestyle,89.21,9,401445.0,8430345.0,1/15/2019,15:42:00,Credit card,802.89,4761904762,401445.0,6.5
192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,13419.0,2019-08-01 00:00:00,14:11:00,Ewallet,12.78,4761904762,0.639,9.5
301-11-9629,A,Yangon,Normal,Female,Sports and travel,19.1,7,6685.0,140385.0,1/15/2019,10:43:00,Cash,133.7,4761904762,6685.0,9.7
390-80-5128,B,Mandalay,Member,Female,Health and beauty,19.15,1,0.9575,201075.0,1/28/2019,17:58:00,Credit card,19.15,4761904762,0.9575,9.5
235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2/14/2019,11:26:00,Credit card,276.6,4761904762,13.83,8.9
453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6861.0,144081.0,2019-10-03 00:00:00,17:38:00,Credit card,137.22,4761904762,6861.0,6.5
296-11-7041,B,Mandalay,Member,Female,Health and beauty,27.07,1,13535.0,284235.0,2019-12-01 00:00:00,20:07:00,Credit card,27.07,4761904762,13535.0,5.3
449-27-2918,B,Mandalay,Member,Female,Sports and travel,39.12,1,1956.0,41076.0,3/26/2019,11:02:00,Credit card,39.12,4761904762,1956.0,9.6
891-01-7034,B,Mandalay,Normal,Female,Electronic accessories,74.71,6,22413.0,470673.0,2019-01-01 00:00:00,19:07:00,Cash,448.26,4761904762,22413.0,6.7
744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,22.01,6,6603.0,138663.0,2019-02-01 00:00:00,18:50:00,Cash,132.06,4761904762,6603.0,7.6
727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,5,159025.0,3339525.0,3/16/2019,12:43:00,Ewallet,318.05,4761904762,159025.0,4.8
568-88-3448,A,Yangon,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03 00:00:00,15:09:00,Ewallet,25.0,4761904762,1.25,5.5
187-83-5490,A,Yangon,Member,Male,Electronic accessories,20.77,4,4154.0,87234.0,1/31/2019,13:47:00,Cash,83.08,4761904762,4154.0,4.7
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2/13/2019,16:59:00,Cash,147.8,4761904762,7.39,6.9
710-46-4433,B,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2/15/2019,14:15:00,Credit card,696.6,4761904762,34.83,4.5
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,79.39,10,39695.0,833595.0,2019-07-02 00:00:00,20:24:00,Cash,793.9,4761904762,39695.0,6.2
325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23285.0,488985.0,1/27/2019,13:58:00,Cash,465.7,4761904762,23285.0,7.6
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,17945.0,376845.0,2/23/2019,16:52:00,Credit card,35.89,4761904762,17945.0,7.9
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2019-03-02 00:00:00,15:19:00,Cash,202.6,4761904762,10.13,4.5
234-03-4040,B,Mandalay,Member,Female,Food and beverages,73.05,10,36525.0,767025.0,2019-03-03 00:00:00,12:25:00,Credit card,730.5,4761904762,36525.0,8.7
326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2019-03-02 00:00:00,10:02:00,Cash,295.8,4761904762,14.79,6.1
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1131.0,23751.0,3/17/2019,18:58:00,Cash,22.62,4761904762,1131.0,6.4
470-32-9057,A,Yangon,Member,Male,Food and beverages,51.34,5,12835.0,269535.0,3/28/2019,15:31:00,Credit card,256.7,4761904762,12835.0,9.1
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27275.0,572775.0,2019-02-03 00:00:00,11:22:00,Credit card,545.5,4761904762,27275.0,7.1
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,130025.0,2730525.0,2019-08-02 00:00:00,13:12:00,Credit card,260.05,4761904762,130025.0,7.7
554-53-3790,B,Mandalay,Normal,Male,Sports and travel,37.02,6,11106.0,233226.0,3/22/2019,18:33:00,Cash,222.12,4761904762,11106.0,4.5
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1079.0,22659.0,2019-09-02 00:00:00,10:02:00,Ewallet,21.58,4761904762,1079.0,7.2
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4942.0,103782.0,2/15/2019,11:21:00,Cash,98.84,4761904762,4942.0,8.4
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25131.0,527751.0,1/23/2019,12:10:00,Ewallet,502.62,4761904762,25131.0,5.4
340-21-9136,A,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,1/25/2019,11:40:00,Cash,160.2,4761904762,8.01,9.7
405-31-3305,A,Yangon,Member,Male,Fashion accessories,43.13,10,21565.0,452865.0,2019-02-02 00:00:00,18:31:00,Credit card,431.3,4761904762,21565.0,5.5
731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.57,8,29028.0,609588.0,3/30/2019,17:58:00,Cash,580.56,4761904762,29028.0,4.6
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,3/30/2019,17:04:00,Cash,322.2,4761904762,16.11,6.6
502-05-1910,A,Yangon,Normal,Male,Health and beauty,65.18,3,9777.0,205317.0,2/25/2019,20:35:00,Credit card,195.54,4761904762,9777.0,6.3
485-30-8700,A,Yangon,Normal,Female,Sports and travel,33.26,5,8315.0,174615.0,3/18/2019,16:10:00,Credit card,166.3,4761904762,8315.0,4.2
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16814.0,353094.0,2019-07-03 00:00:00,16:54:00,Ewallet,336.28,4761904762,16814.0,4.4
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,17185.0,360885.0,3/16/2019,10:11:00,Ewallet,343.7,4761904762,17185.0,6.7
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,1/29/2019,11:26:00,Ewallet,38.6,4761904762,1.93,6.7
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26388.0,554148.0,2019-02-02 00:00:00,20:29:00,Cash,527.76,4761904762,26388.0,8.4
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2/15/2019,12:12:00,Cash,328.0,4761904762,16.4,6.2
674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,5,9285.0,194985.0,2019-08-01 00:00:00,13:05:00,Ewallet,185.7,4761904762,9285.0,5.0
305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2019-12-02 00:00:00,16:19:00,Cash,603.8,4761904762,30.19,6.0
493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,2019-01-01 00:00:00,19:48:00,Credit card,369.8,4761904762,18.49,7.0
438-01-4015,B,Mandalay,Member,Female,Sports and travel,49.49,4,9898.0,207858.0,3/21/2019,15:25:00,Ewallet,197.96,4761904762,9898.0,6.6
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,20545.0,431445.0,2/28/2019,14:42:00,Cash,410.9,4761904762,20545.0,7.3
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,3/23/2019,18:59:00,Ewallet,148.6,4761904762,7.43,8.3
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1148.0,24108.0,1/30/2019,20:47:00,Cash,22.96,4761904762,1148.0,4.3
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,34956.0,734076.0,2019-04-02 00:00:00,13:21:00,Ewallet,699.12,4761904762,34956.0,9.8
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,3/13/2019,19:48:00,Ewallet,69.4,4761904762,3.47,8.2
510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,3/15/2019,18:20:00,Credit card,196.6,4761904762,9.83,7.2
608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8,10128.0,212688.0,2019-05-03 00:00:00,20:24:00,Ewallet,202.56,4761904762,10128.0,8.7
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-05-03 00:00:00,13:44:00,Credit card,121.2,4761904762,6.06,8.4
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,9989.0,209769.0,2/26/2019,11:48:00,Ewallet,199.78,4761904762,9989.0,7.1
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,30368.0,637728.0,3/20/2019,14:14:00,Cash,607.36,4761904762,30368.0,5.5
